city_id;community_id;img_url
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/c470280c-2497-47c0-acc4-07cb9514fc00.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/1e67ae25-74de-4907-b5f1-f6a91d14177e.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/891317bd-4a13-48a9-a190-52e9a6aecf20.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/7e55b791-00a1-4d09-ab4b-b2d5f6cc6d6f.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/2ee46972-244d-45c9-8fba-aa1cdf8e41b7.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/adfad1c8-eca2-4db2-8341-659a209e5cee.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/b15ef014-95c1-447b-b8e4-146e696964a3.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/735cc990-e54a-4e7c-8328-f04cb0da98ca.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/6a95f762-1ddd-4671-97d6-bab7349656dc.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/3dd1d1f8-5a02-4da1-8070-b8616de9d2f2.png.710x400.jpg
500000;3611099881015;https://image1.ljcdn.com/hdic-resblock/2bf2c5d7-b468-4ec7-9c1f-bee0d153ab18.png.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/fee8fe63-c867-4796-bc2a-4539f8f942ac.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/b7b43256-57e3-4ba6-a689-4b64fea9d0c4.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/197ed088-2b27-43b5-839f-842799aa04a8.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/0cfa47a4-cc9d-46ac-8065-44b143ddf6e6.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/27e3e9e1-6862-4acf-88ed-00c9c64958eb.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/07c401c5-322c-4256-8923-61776a2a8cdc.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/50e3c1fd-91c2-43a3-bfc6-3e10f264fb63.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/62650fad-6921-431c-8df3-50f50626ad53.jpg.710x400.jpg
500000;3611099765388;https://image1.ljcdn.com/hdic-resblock/bfbb9d34-2a8c-40be-85b6-0872d0142b44.jpg.710x400.jpg
