city_id;community_id;img_url
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/c3b82054-37af-4513-a97a-50eda6a00ee5.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/915a274a-b9cf-4d8a-9fc3-199870c55a90.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/d277e537-c724-4c61-8c03-d9d1bb14703a.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/5096d82c-c63f-4e8d-a0b3-f0453a6f65cf.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/9212ad06-f989-4940-ae3d-ca6adfa2dbc2.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/e1015fe1-2629-4cb3-a13b-f9b3df44cf04.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/40533526-9830-4c21-82ad-5dbb673e1a09.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/9a49b54d-fae9-4aaa-93f0-9acfa898d339.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/4da7bda9-c9bb-45ab-8bfd-bd62a5868d5d.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/36d0c313-c1fb-48ea-a81f-9f347ab36dd3.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/5938f087-f025-46e7-b7b9-90d8098e6e40.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/a01a6702-7d18-4cf6-bdc3-99ccbe8f0fa7.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/da9d33ea-6609-42d5-a719-90f6c7fb2c6b.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/608a2e68-292d-4de6-8729-f1e5329b5cca.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/dd55c511-e79a-4582-a6d5-2b098e6bdc70.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/951d6039-706b-456c-9f07-6bf016bc139d.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/f8fe6da3-5bc3-40b8-b5c8-2e2074d66c02.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/b23ddb15-60df-4e6a-a46a-4bcb3e0a297d.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/a9b0785f-f902-419c-a32c-b4746d646f2e.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/ba54dacd-2509-4398-bb3f-7ad9a97f6697.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/a9a88eca-d52e-44aa-9cd0-3c6e514a2c7b.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/81989145-3905-4c3d-9f3c-1542e843631b.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/a04fc10a-845c-4eab-8e09-cebd28b99348.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/e71eac6d-ed60-455e-836b-f121f4ffe1bf.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/18368524-a051-4629-8d39-b5a086c52585.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/f753596a-426c-4de9-9e5f-3877d0f7b815.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/30b7ca23-6e06-435a-bcc4-02078ef25803.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/eb63cc39-8c19-4b52-8271-2b8c56abfd35.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/b9b73717-5cdf-4052-a07a-797b17380e62.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/74c842d4-ca25-49bb-b860-f4f294b4e637.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/ff410992-b929-4d14-876a-099c577fa22b.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/49c51d3c-72ab-4afc-978e-22dec1593f5e.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/92113f1c-6ee2-436c-bab9-b1f6a8b8eba7.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/d46efdcc-880c-47f4-a6fd-b6f70dce9bae.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/02c6d1c3-e933-4726-b76a-5f237f562e4f.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/ba365591-1714-4eed-9515-d15fe36681ba.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/d42179ed-ef32-42aa-a607-bb1eeb622e0f.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/5c945348-ea39-43f1-b1f1-e506c1b7a768.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/4a06f044-3622-487c-9c7b-f106cf5b1698.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/80032f29-efb3-4e17-9ddf-4cbfff1206c7.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/346f964f-661c-4dd7-ac40-90b11cb8d99d.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/61413ffc-cb7c-4d21-8b99-4ce638299507.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/9093765e-aeb2-47f1-bf7f-e4b20568fb68.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/10313948-67f5-43e2-88ca-867320fcc506.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/0b28a450-c204-4586-b6b2-22f9f77ad959.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/06a711af-cead-4f57-8d14-90953a2cb5dd.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/3046d1a1-546e-4d7d-94c4-e7afff0fa5b2.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/02c55c11-5009-49f9-9d63-b3cbb15c4946.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/f24a92d9-fe34-468b-8129-5a11a47041a9.jpg.710x400.jpg
410100;3311059888956;https://image1.ljcdn.com/hdic-resblock/dc56d8dc-8370-41e9-830d-1f0c60bcde2b.jpg.710x400.jpg
